#Offer	Title	City	URL	Price	PricePerM2	Area	#Rooms	Description
99	2/3 pokojowe Chorzów Batory Czempiela	Chorzów	https://www.otodom.pl/pl/oferta/2-3-pokojowe-chorzow-batory-czempiela-ID4dSkB.html?	245000.0	4900.0	50.0	3	Na sprzedaż 3 pokojowe mieszkanie o powierzchni 50m2, usytuowane na 2 piętrze 4 piętrowego bloku. Chorzów Batory, ul. Czempiela.W skład nieruchomości wchodzi:-Salon z balkonem-Sypialnia -Pokój dziecięcy\\sypialnia-Widna Kuchnia-Łazienka z WC-PrzedpokójDo mieszkania przynależy: piwnica i balkonStandard wykończenia:Ściany -gładź; Podłogi - panele, płytki; Okna - PCV; Mieszkania do odświeżenia w zależności od potrzeb.Blok po termomodernizacji, klatka schodowa zabezpieczona domofonem - po remoncie.Dostępne media:Woda zimna, woda ciepła z piecyka gazowego, prąd, gaz, kablówka, ogrzewanie C.O miejskie.Opis lokalizacji:Mieszkanie zlokalizowane jest w Chorzowie Batorym przy ulicy Czempiela. Doskonała komunikacja z miastami ościennymi zarówno transportem publicznym jak i samochodem (bardzo blisko wjazd na A4 oraz DTŚ). W okolicy pełna infrastruktura handlowo-usługowa, ośrodki kultury, szkoły, przedszkola, przystanki autobusowe, tramwajowe oraz PKP. W okolicy równocześnie bardzo wiele terenów zielonych i miejsc do wypoczynku.ZOBACZ NAS NA:Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu przepisów Kodeksu Cywilnego i informacje w nim zawarte mogą ulec zmianie. Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Weronika Sitak (licencja nr: 15939)
100	3-pokoje, Chorzów ul. Gwarecka	Chorzów	https://www.otodom.pl/pl/oferta/3-pokoje-chorzow-ul-gwarecka-ID4dRgk.html?	270000.0	5625.0	48.0	3	Zapraszam do zapoznania się z ofertą trzy pokojowego mieszkania o powierzchni 48m2, położonego w Chorzowie przy ulicy Gwareckiej.  Mieszkanie usytuowane jest na pierwszym piętrze, 4-piętrowego bloku bez windy.  Lokal składa się z:  - trzech niezależnych pokoi - osobnej kuchni - łazienki z WC - przedpokoju  Do mieszkania przynależy piwnica.  MEDIA:  Czynsz ok 500 zł , z zaliczkami na ( wodę, CO, wywóz nieczystości, fundusz remontowy).  Centralne ogrzewanie z sieci miejskiej, ciepła woda z junkersa.  Klatka schodowa zabezpieczona domofonem.  Mieszkanie dostępne od marca 2022r.  W pokojach na podłogach panele, w łazience i  na korytarzu kafle.  Blok po termomodernizacji.  Cena podlega negocjacji.  Zaleta nieruchomości jest jej lokalizacja, pełna infrastruktura przystanki komunikacji miejskiej, Centrum Medyczne, Apteka, Biblioteka, sklepy handlowo -usługowe, Przychodnia weterynaryjna, sklepy spożywcze osiedlowe, wielofunkcyjna strefa aktywność z placem zabaw, w niedalekiej odległości  Park miejski „Skałka”. Ekspozycja okien na zachód z których można podziwiać widok na Staw Wojskowy.  Cena nie zawiera usług pośrednika i notariusza.  Zapraszamy do bliższego zapoznania się z ofertą pod numerami:  514 814 469  572 342 871  Prezentowana  oferta nieruchomości sporządzona została na podstawie  dokumentów oraz informacji od właściciela podczas oględzin nieruchomości i ma charakter informacyjny, nie stanowi oferty handlowej w rozumieniu art.66 par.1 Kodeksu Cywilnego.  Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa; Radosław licencja nr 1375 KIGN.   Przy transakcji zakupu zapewniamy obsługę notarialną oraz pomagamy w uzyskaniu kredytu bankowego na zakup nieruchomości, lub jej remont.  
101	M4 Chorzów - Klimzowiec ul: Krzywa !! OKAZJA !!!	Chorzów	https://www.otodom.pl/pl/oferta/m4-chorzow-klimzowiec-ul-krzywa-okazja-ID4dQIZ.html?	319900.0	6665.0	48.0	3	MIESZKANIE CHORZÓW UL: KRZYWA Do sprzedaży PRZESTRONNE i USTAWNE mieszkanie trzy pokojowe o powierzchni ok 48 m2, zlokalizowane na 9 piętrze,  10 piętrowego bloku na Klimzowcu w Chorzowie. MIESZKANIE w bardzo dobrym stanie, nie wymaga żadnych nakładów finansowych. Kuchnia, łazienka i przedpokój po kapitalnym remoncie. Pokoje odnowione w 2018r.PONADTO: - stan prawny: spółdzielcze własnościowe bez kw - czynsz ok 490 zł- ogrzewanie miejskie- ciepła woda z piecyka gazowego - instalacje w kuchni, przedpokoju i łazience wymienione- okna nowe PCV- budynek po termomodernizacji- przy budynku parkingIdealna lokalizacja.W pobliżu wszystko co potrzebne do życia: przystanek autobusowy, przedszkole, żłobek, szkoła podstawowa, plac zabaw, sklepy, Park Róż. Doskonałe połączenie komunikacyjne z centrum Katowic oraz miastami ościennymi.Polecam i zapraszam do oglądania.Kontakt Monika tel: 536-289-336Powyższa oferta nie stanowi oferty handlowej w rozumieniu art. 66 § 1 kodeksu cywilnego oraz innych właściwych przepisów prawnych. Dokładamy wszelkich starań, aby informacje dotyczące oferowanych nieruchomości były możliwie dokładne, kompletne i aktualne.
102	Duże, ustawne 3 pokoje Chorzów ul. Dąbrowskiego	Chorzów	https://www.otodom.pl/pl/oferta/duze-ustawne-3-pokoje-chorzow-ul-dabrowskiego-ID4dQi1.html?	285000.0	3639.0	78.32	3	Do sprzedaży przestronne, 3 pokojowe mieszkanie o powierzchni 78,32m2 w Chorzowie Centrum przy ulicy Dąbrowskiego. Bardzo korzystna komunikacja z miastami województwa śląskiego poprzez DTŚ i autostradę A4. Doskonała lokalizacja mieszkaniowa, również pod działalność usługową.  Na metraż 78,32m2 składają się: duży salon, dwie sypialnie, kuchnia, łazienka z wc oraz przedpokój. Mieszkanie w stanie do kapitalnego remontu, co stwarza doskonałe możliwości nowych aranżacji oraz dostosowania lokalu do własnych preferencji. Spory metraż mieszkania daje poczucie swobody i wygody przestrzeni. Lokal doskonały na potrzeby mieszkaniowe, jak również pod inwestycję ze względu na bardzo korzystną lokalizację.  Mieszkanie dwustronne (korzystna wentylacja), środkowe, pokoje nieprzechodnie. Ekspozycja okien: północny\\wschód – południowy\\zachód, dzięki takiemu układowi mieszkanie jest przyjemnie doświetlony w ciągu dnia przyjemnym, nienachalnym światłem dziennym. Grube mury z cegły gwarantują przyjemny chłód w upalne letnie dni oraz zapewnia komfort termiczny zimą.  Wszystkie okna w lokalu są plastikowe.  Do mieszkania przynależy kilkunastometrowa piwnica. Szeroka klatka schodowa zabezpieczona domofonem. W podwórzu znajduj się parking wyłącznie do dyspozycji mieszkańców budynku. W klatce dostępne instalacje: internet, kablówka i telefon. Budynkiem zarządza Wspólnota „Sąsiedzi razem”.  Dostępne: do uzgodnienia   Lokalizacja:  Mieszkanie zlokalizowane na 1 piętrze 4 piętrowej kamienicy przy ulicy Dąbrowskiego w Chorzowie. W bliskiej odległości szkoły, uczelnie i urzędy, korzystna infrastruktura handlowo-usługowa oraz gastronomiczna.  Bardzo wygodna komunikacja z dzielnicami Chorzowa i miastami województwa śląskiego poprzez drogę DTŚ i ulicę Katowicką. W odległości zaledwie 500m znajduje się Park Róż, miejsce idealne na spacery, relaks czy uprawianie sportu. Nieopodal również Park Hutników, tężnia solankowa oraz Teatr Rozrywki.  Informacje dodatkowe:  Czynsz 526 zł na 3 osoby z wodą (8m3) Ogrzewanie gazowe, ciepła woda - piecyk Okna plastikowe w całym mieszkaniu Instalacje do wymiany, mieszkanie do kapitalnego remontu Ekspozycja okien północny\\wschód – południowy\\zachód Duża piwnica Domofon, kablówka, telefon Wspólnota Mieszkaniowa „Sąsiedzi Razem” Rok budowy 1920 Budynek nie jest wpisany do rejestru zabytków Stan prawny - własność   Oferta dostępna wyłącznie w agencji DirectHome   Kontakt:   Krzysztof - 608 282 450  
103	Mieszkanie, 50,90 m², Chorzów	Chorzów	https://www.otodom.pl/pl/oferta/mieszkanie-50-90-m-chorzow-ID4dQfk.html?	295000.0	5796.0	50.9	3	Mieszkanie o powierzchni 51 m2 składa się z 3 przestronnych pokoi, oraz kuchni, łazienki z wc i przedpokoju. Łazienka posiada pełen sanitariat wraz z wanną i natryskiem oraz pralką.Woda ciepła dostarczana z sieci, ogrzewanie z sieci-miejskie. Do mieszkania przynależy duży parking . W pełni umeblowane  wyposażone w meble i sprzęt RTV AGD (płyta, piekarnik,zmywarka, lodówka, pralka, okap, TV\\multimedia,).Salon wyposażony w elegancką, wygodną rozkładaną sofę, stolik kawowy, telewizor. Połączony z bardzopraktycznym aneksem kuchennym \\ wykonanym na wymiar \\ z dużą ilością szafek, zmywarką, lodówkozamrażarką,piekarnikiem zintegrowanym z mikrofalówką oraz pralkę.Bardzo ładna łazienka wyposażona w wannę, wc.Co w pobliżu (sklepy, parki, szkoły, przedszkola, dojazd):TAURON punkt partnerski w Siemianowicach ŚląskichW roku 2018 zostaliśmy partnerem firmy TAURON! Już teraz możecie podpisać w naszej agencji umowę na prąd i gaz do swojego domu i mieszkania. - W jednym miejscu kupisz \\ sprzedasz mieszkanie i zamówisz media: prąd i gaz. - Doradzimy, jaka oferta TAURONA będzie dla Ciebie najkorzystniejsza - Zajmiemy się formalnościami związanymi z umową z TAURONEMSzczegóły w agencji nieruchomości.Zapraszamy do naszego biura!W celu sprawdzenia aktualności oferty zapraszamy na naszą bezpośrednią stronę  strona na bieżąco aktualizowana. Zapewniamy obsługę kredytową przy transakcji kupna nieruchomości.    OSOBA ODPOWIEDZIALNA ZA OFERTĘ: MARIUSZTel. kontaktowy: 790 650 355e-mail:  ::oferta eksportowana z programu mediaRent::
104	Chorzów Różanka, 3 pokoje	Chorzów	https://www.otodom.pl/pl/oferta/chorzow-rozanka-3-pokoje-ID4dwOe.html?	239000.0	4416.0	54.12	3	Chorzów Różanka, 3 pokojeMamy przyjemność zaprezentować 3 pokojowe mieszkanie o powierzchni 54.12 m2, usytuowane na parterze w 4 piętrowym bloku.Budynek mieści się przy ulicy Ignacego Krasickiego w Chorzowie dzielnicy Różanka.ATUTY NIERUCHOMOŚCI:- Okolica spokojna i zielona - Wymienione instalacje elektryczne- Blisko parku Róż- Parking pod blokiem- Niezależne pomieszczeniaMIESZKANIE SKŁADA SIĘ Z:- Salonu z otwartą kuchnią- Sypialni - Pokoju gościnnego- Łazienki z WC- PrzedpokojuW powierzchnię mieszkania wliczona jest piwnica o powierzchni 2,88 m2.OPIS MIESZKANIA:- W mieszkaniu wymienione są instalacje elektryczne- Centralne ogrzewanie miejskie - Okna PCV, wymienione parapety- Ekspozycja okien- dwustronnaOPŁATY:-Czynsz wynosi około 450 zł (centralne ogrzewanie, zaliczka na zimną wodę, opłaty administracyjne, fundusz remontowy, sprzątanie klatki schodowej)BUDYNEK:Blok, klatka schodowa regularnie sprzątana, drzwi wejściowe wraz z domofonem po wymianie, obok bloku parking.LOKALIZACJA:Idealna dla osób ceniących sobie sprawną komunikację z ościennymi miastami. W najbliższym sąsiedztwie kompletna infrastruktura usługowo handlowa. W pobliżu znajdują się szkoła, przedszkole, plac zabaw, supermarket, apteka, biblioteka, siłownia, park Róż. Pod względem lokalizacji jest to najbardziej pożądane miejsce do zamieszkania w Chorzowie.W razie potrzeby nasi doradcy pomogą Państwu w wyborze i uzyskaniu najtańszegokredytu na rynku. Pomagamy również w uzyskaniu kredytu gotówkowego na remont i współpracujemy z godnymi polecenia firmami remontowo-budowlanymi.Nie czekaj, skontaktuj się z nami i umów się na spotkanie oraz prezentację nieruchomości.Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.
105	DWU PAK 4km od Katowic a za rok CO Tauron ciepło	Chorzów	https://www.otodom.pl/pl/oferta/dwu-pak-4km-od-katowic-a-za-rok-co-tauron-cieplo-ID4dC7e.html?	135000.0	2596.0	52.0	3	Bezpośrednia oferta sprzedaży.   Sprzedam trzypokojowe mieszkanie o wielkości 52m2 idealnie nadające się na dwupak inwestycyjny w bardzo dobrej lokalizacji przy ulicy Świdra 15 w Chorzowie. Mieszkanie jest przeznaczone do remontu i znajduje się na 3 piętrze, oznaczone 19 kolor turkusowy.  Główne atuty mieszkania to:  super układ idealnie nadający się do podziału na dwa mieszkania, atrakcyjna lokalizacja - 300 metrów od ulicy Katowickiej, 4km od Katowickiego osiedla Tysiąclecia -  bezpieczna i pewna inwestycja,  w sezonie grzewczym 2022 centralne ogrzewanie TAURON CIEPŁO (podpisana umowa), nowe piony WOD KAN, nowe piony wentylacyjne, nowa instalacja 3 fazowa na klatce,  ogromne zamykane bramą zielone podwórze (drugie zdjęcie), osobna kuchnia z oknem, aktualnie mieszkanie bezczynszowe - wkrótce powstanie wspólnota z bardzo niskim czynszem, zarządca ANGELUS cicha i bezpieczna okolica, miejsca parkingowe przed kamienicą, drzwi wejściowe, antywłamaniowe, wejście do kamienicy zabezpieczone bramą. świetny dojazd do głównych węzłów komunikacyjnych, pobliska bardzo dobra komunikacja, pełna infrastruktura techniczna oraz społeczna, bliskie sąsiedztwo sklepy, punkty usługowe, apteki, apteki, 100 metrów od kamienicy szkoła podstawowa, komfortowy i ustawny układ mieszkania, bardzo dobra izolacja akustyczna, która zapewni komfort, ciszę i spokój. mieszkanie jest bardzo jasne, co ma bezpośredni wpływ na dobre samopoczucie i zdrowy nastrój, super lokalizacja i bardzo dobra cena, względem lokalizacji i potencjału inwestycyjnego, mieszkanie o dużym potencjale inwestycyjnym - lokata kapitału, również idealne na wynajem, prężnie działający zarządca ANGELUS,  W razie pytań jestem do dyspozycji - 664704073
106	Mieszkanie 54,7m2, Racławicka, Chorzów	Chorzów	https://www.otodom.pl/pl/oferta/mieszkanie-54-7m2-raclawicka-chorzow-ID4c1wS.html?	220000.0	4022.0	54.7	3	Na sprzedaż 3 pokojowe mieszkanie w kamiennicy, zlokalizowane w Chorzowie przy ulicy Racławickiej 12.   Mieszkanie w układzie jak na załączony planie. Składa się z:  dużego salonu z aneksem kuchennym (27,5m2) 2 pokoi (7,4 - 8m2) łazienka z wc (3m2) przedpokój z wnęką na szafę    Mieszkanie nadaje się do odświeżenia\\remontu, bo generalny remont przeszło ok 10 lat temu.  Informacje dodatkowe:  ogrzewanie z pieca 2 funkcyjnego gazowego na parterze znajduje się wózkownia - pod rowery czy wózek z tyłu kamiennicy znajduje się zadbany ogródek, ogrodzony, do wykorzystania przez mieszkańców   Mieszkanie znajduje się w kamiennicy, która przeszła generalny remont w 2010 roku.  Lokalizacja:  blisko sklepy, apteka, przychodnia w pobliżu przedszkola, szkoła podstawowa szybki dojazd na DTS oraz A4 blisko przystanek autobusowy, dworzec pkp 
107	ul. Budryka przy Domino Park	Chorzów	https://www.otodom.pl/pl/oferta/ul-budryka-przy-domino-park-ID4c9AU.html?	295000.0	5784.0	51.0	3	Bezpośrednia oferta sprzedaży - bez pośredników i prowizji. Sprzedam mieszkanie o powierzchni 51m2 całkowicie wyremontowane z ogrzewaniem miejskim i ciepłą wodą z sieci.  Mieszkanie gotowe do zamieszkania od zaraz, składa się z 3 pokoi, kuchni, łazienki z wc, przedpokoju i piwnicy o powierzchni 6m2. Dla chętnych możliwość dokupienia garażu.  1. Kuchnia w zabudowie IKEA wraz ze sprzętem AGD - lodówka, piekarnik, płyta indukcyjna, zlewozmywak z podłączeniem do zmywarki. 2. Łazienka nowocześnie wyremontowana z zainstalowanym ogrzewaniem podłogowym. 3. Przedpokój z wbudowaną głęboką szafą na ubrania typu komandor. 4. Salon z częściowo otwartą dużą kuchnią.  Istnieje możliwość dodatkowego zamknięcia korytarza przed wejściem do mieszkania jako przestrzeni wspólnej z jednym sąsiadem.  Miejsca parkingowe dostępne na zamkniętym osiedlu w sąsiedztwie nowo powstającego kompleksu \"DOMINO PARK\" i całej niezbędnej infrastruktury sklepy, szkoła, przedszkole, apteka.  Opis oferty może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C.
108	Mieszkanie 3 pokoje, Amelung, Balkon!	Chorzów	https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-amelung-balkon-ID4dMRc.html?	255000.0	5313.0	48.0	3	Mieszkanie Chorzów Amelung, 3 pokoje- oferta na wyłączność  Oferujemy Państwu do sprzedaży 3 pokojowe mieszkanie znajdujące się w Chorzowie w dzielnicy Amelung. Nieruchomość ma powierzchnię 48m2 i składa się z 3 pokoi (jeden z balkonem), widnej kuchni, łazienki z WC oraz przedpokoju.  Mieszkanie znajduje się na 6 piętrze budynku po termomodernizacji.  Lokal posiada okna PCV, przynależną piwnicę oraz ogrzewanie centralne z sieci miejskiej.  Miesięczny czynsz administracyjny wraz z zaliczkami wynosi około 530 zł.  Mieszkanie jasne i ustawne, idealne dla rodziny z dziećmi.  Lokal w stanie do remontu.   Nieruchomość znajduje się w bardzo cenionej lokalizacji. W bezpośrednim sąsiedztwie park Amelung oraz Skałka, przedszkole, przychodnia, sklepy oraz przystanki komunikacji miejskiej.  Bardzo dobre połączenie do centrum oraz miast ościennych (DTŚ 2min). Więcej informacji można uzyskać pod wskazanym numerem telefonu. Zapraszam do kontaktu. 
109	Mieszkanie do wejścia na Amelungu!	Chorzów	https://www.otodom.pl/pl/oferta/mieszkanie-do-wejscia-na-amelungu-ID4dyyk.html?	309000.0	6464.0	47.8	3	Mieszkanie po kapitalnym remoncie, gotowe do wejścia. Duży salon, dwie sypialnie, kuchnia częściowo otwarta na salon. W łazience prysznic, piecyk gazowy wymieniono na bardziej ekonomiczny piecyk elektryczny. W mieszkaniu nie ma gazu.  Kuchnia w zabudowie, w cenie zamontowany już sprzęt AGD (płyta indukcyjna, piekarnik, zmywarka, pochłaniacz)  Budynek zadbany, otoczony zielenią. Bardzo dobra lokalizacja, tuż obok zjazd na DTŚkę, dojazd do centrum Katowic w zaledwie 10 minut.  Oferta idealna dla osób które nie mają czasu na zabawę w remont. Oferta dostępna tylko w Metrohouse.  ZADZWOŃ. Czekamy na telefon od Ciebie. --- Zakup lub najem nieruchomości przez Agencję Metrohouse to:• największy wybór na rynku• elastyczne podejście do Klienta• bezpieczeństwo transakcji• możliwość skorzystania z szerokiej oferty kredytów gotówkowych i hipotecznych• doświadczeni doradcy Czy wiesz, że możemy przygotować dla Ciebie prezentację on-line nieruchomości? Skontaktuj się z naszym Agentem i zapytaj o szczegóły.  Pomimo, iż Doradcy Metrohouse przykładają szczególną staranność do rzetelnego prezentowania informacji o nieruchomości, nie zawsze jest możliwa weryfikacja wszystkich danych przekazanych od osób trzecich. Niniejsza prezentacja oferty nie jest ofertą w rozumieniu Kodeksu Cywilnego i ma charakter wyłącznie informacyjny.
110	Chorzów Amelung, 3 pokoje po remoncie	Chorzów	https://www.otodom.pl/pl/oferta/chorzow-amelung-3-pokoje-po-remoncie-ID4dIRA.html?	268000.0	5956.0	45.0	3	Chorzów Amelung, 3 pokoje po remoncieMamy przyjemność zaprezentować ustawne mieszkanie po generalnym remoncie ,usytuowaną na wysokim parterze (półpiętro) w 10 piętrowym bloku.Powierzchnia mieszkania wynosi 45 m2.ATUTY NIERUCHOMOŚCI:- Okolica spokojna i zielona, dobrze skomunikowana- Miejsca parkingowe przed blokiem-Mieszkanie przeszło generalny remont, wymienione wszystkie instalacje- W cenie mieszkania kuchnia na wymiar z wyposażeniemMIESZKANIE SKŁADA SIĘ Z:- Dużego salonu z otwartą kuchnią- Dużej sypialni z miejscem na zabudowaną szafę- Pokoju dziecięcego\\gościnnego- Łazienki z WC- PrzedpokojuDo mieszkania przynależy piwnica.OPIS MIESZKANIA:- Podłogi wyłożone panelami i gresem- Podwieszone sufity w całym mieszkaniu- Wymieniona instalacja elektryczna i wod-kan- Na ścianach gładzie- Wymienione w mieszkaniu drzwi i futryny- Drzwi wejściowe antywłamaniowe- Centralne ogrzewanie miejskieOPŁATY:-Czynsz wynosi 320 zł (z zaliczkami na centralne ogrzewanie, wodę, wywóz śmieci, opłaty administracyjne, fundusz remontowy)BUDYNEK:W budynku planowana termomodernizacja w przyszłym roku (sąsiedni budynek już przeszedł), przed budynkiem miejsca parkingowe, klatka schodowa po remoncie, nowe drzwi wejściowe zabezpieczone domofonem na kod.LOKALIZACJA:Kompletna infrastruktura usługowo handlowa. W pobliżu znajdują się szkoła, przedszkole, plac zabaw, supermarket Biedronka, przychodnia, bardzo szybki dojazd do Katowic. Dojazd do DTŚ zajmuje 4 minuty.W razie potrzeby nasi doradcy pomogą Państwu w wyborze i uzyskaniu najtańszegokredytu na rynku. Pomagamy również w uzyskaniu kredytu gotówkowego na remont i współpracujemy z godnymi polecenia firmami remontowo-budowlanymi.Nie czekaj, skontaktuj się z nami i umów się na spotkanie oraz prezentację nieruchomości.Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.
111	Do sprzedania 3 pokoje w Chorzowie ul. Węglowa !	Chorzów	https://www.otodom.pl/pl/oferta/do-sprzedania-3-pokoje-w-chorzowie-ul-weglowa-ID4dIWF.html?	288000.0	6175.0	46.64	3	Na sprzedaż mieszkanie 3-pokojowe idealne dla rodziny z dzieckiem, Chorzów ul. Węglowa !Mieszkanie położone jest na czwartym piętrze w czteropiętrowym bloku, po termomodernizacji, czysta zadbana klatka schodowa zabezpieczona domofonem. Na powierzchnię 46,64 m2 składają się: - 3 pokoje, - kuchnia,- łazienka z toaletą,- przedpokój,Do mieszkania przynależny bardzo duży, przestronny balkon oraz piwnica.Standard wykończenia:- okna PCV- drzwi przeciwwłamaniowe, - na podłogach panele oraz pytki ceramiczne,- na ścianach gładzie, malowane, tapetowane oraz płytki ceramiczne w sanitariatach,Mieszkanie jest bardzo zadbane, przestronne, słoneczne,  do zamieszkania, mające duże możliwości aranżacji według własnego uznania i gustu, wymienione  instalacje: wodno-kanalizacyjna oraz gazowa. W cenie Właściciele uwzględnili meble kuchenne oraz wyposażenie łazienki.Media: woda, kanalizacja, gaz, centralne ogrzewanie miejskie (podzielniki ciepła), ciepła woda z junkersa (nowy).Cena: 288 000 złotychCzynsz ze wszystkimi zaliczkami: ok. 635,00 złotych.Lokalizacja:Bardzo dobra lokalizacja, w pobliżu pełna infrastruktura, sklepy, punkty handlowo - usługowe różnego typu, stadion miejski, szkoły, przedszkole, basen, korty tenisowe, place zabaw, restauracja, dobry dojazd do trasy DTŚ co umożliwia szybką komunikację z miastami ościennymi. Osoba odpowiedzialna zawodowo za ofertę Agnieszka CitakPośrednik w Obrocie Nieruchomościami o nr licencji PFRN 21356Grupa Konsultingowa DEFIN Spółka z o.o.40-087 Katowiceul. Sokolska 65tel. 510 211 498, 531 190 552Współpracujemy z profesjonalnymi doradcami finansowymi którzy pomogą w uzyskaniu kredytu na zakup nieruchomości.Oferujemy pełną profesjonalną obsługę.Profesjonalizm z DEFINicji!Niniejsza propozycja nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego, lecz ma charakter informacyjny.Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()
112	Sprzedam M4 Amelung, Skałka, ul. Gwarecka	Chorzów	https://www.otodom.pl/pl/oferta/sprzedam-m4-amelung-skalka-ul-gwarecka-ID4dIPw.html?	270000.0	5625.0	48.0	3	Sprzedam M4 na 1 piętrze, z widokiem na staw. Lokalizacja nie wymaga reklamy gdyż jest znana zainteresowanym, a dla nie znających tego miejsca, po przespacerowaniu się lub po widoku z okna - stanie się oczywista. 
113	Mieszkanie po remoncie osiedle Budryka	Chorzów	https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-osiedle-budryka-ID4cADv.html?	295000.0	5796.0	50.9	3	3-pokojowe mieszkanie o powierzchni 50,90 m2, usytuowane na parterze w 4-piętrowym bloku.W SKŁAD MIESZKANIA WCHODZI:- Salon - 2 Sypialnie- Kuchnia- Łazienka z WC- Przedpokój- Piwnica o powierzchni 6,8 m2STANDARD WYKOŃCZENIA:Na ścianach gładź gipsowa oraz glazura w łazience. Na podłogach panele oraz płytkiOPIS BUDYNKU:4- piętrowy blok mieszkalny.Pod budynkiem znajduje się bardzo duży parking za szlabanem dedykowany dla mieszkańców.OPIS LOKALIZACJI:Mieszkanie zlokalizowane w Chorzowie przy ul. Budryka.Osiedle Budryka to teren łączący dwa miasta - Chorzów oraz Siemianowice Śląskie (Michałkowice). W pobliżu rozbudowana infrastruktura handlowo-usługowa! A także szkoły, przedszkola, basen miejski w zasięgu krótkiego spaceru. Dogodna komunikacja, zarówno własnym transportem jak i transportem miejskim.W okolicy nie brakuje również terenów zielonych takich jak Park Górnik a także obszarów do rekreacji takich jak place zabaw, boiska typu Orlik czy siłownie na wolnym powietrzu.Dojazd do centrum obu miast - Chorzowa oraz Siemianowic Śląskich oraz miast ościennych zajmuje zaledwie kilka minut. W pobliżu DK 94 oraz DK 79.DOSTĘPNE MEDIA:woda zimna, woda ciepła z sieci miejskiej, prąd, internet, telewizja kablowa, kanalizacja.OGRZEWANIE:centralne miejskie z podzielnikami.Czynsz: 500 zł z zaliczkami na śmieci oraz centralne ogrzewanie.ZOBACZ NAS NA:Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu przepisów Kodeksu Cywilnego i informacje w nim zawarte mogą ulec zmianie. Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Weronika Sitak (licencja nr: 15939)
114	Chorzów, Klimzowiec, Ładne M4, Bez prowizji	Chorzów	https://www.otodom.pl/pl/oferta/chorzow-klimzowiec-ladne-m4-bez-prowizji-ID4dIr9.html?	319900.0	6665.0	48.0	3	KUPUJĄCY NIE PŁACI PROWIZJI   Do sprzedaży mieszkanie położone w Chorzowie w dzielnicy Klimzowiec przy ulicy Krzywej. Lokal mieszkalny o powierzchni 48 m2 usytuowany jest na 9 piętrze, w 10-piętrowym bloku po termomodernizacji. W jego skład wchodzą salon, dwa pozostałe pokoje, przedpokój, oddzielna i widna kuchnia oraz łazienka z toaletą. Mieszkanie jest eleganckie i zadbane, nadaje się do zamieszkania. Na podłogach panele i kafle. Na ścianach gładzie. Okna nowe PCV. Nowe wszystkie drzwi, zarówno wejściowe jak i wewnętrzne. Wymienione piony wodno-kanalizacyjne. CO z sieci miejskiej. Ciepła woda z piecyka gazowego. Do lokalu przynależy piwnica. Osiedle na którym znajduje się mieszkanie uchodzi za jedno z najlepszych w Chorzowie. W bliskiej odległości Park Śląski, Park Róż, Legendia, ZOO. Kilka minut do centrum Chorzowa i Katowic. Dobre połączenie z trasami wylotowymi (Autostrada A4, DTŚ, DK79). Wokół cała niezbędna infrastruktura (sklepy, markety, szkoły, poradnie, przystanki komunikacji miejskiej).  Cena do negocjacji. Kupujący nie ponosi żadnych dodatkowych kosztów prowizyjnych dla biura. Dbamy o bezpieczeństwo i obsługę prawną transakcji. Pomagamy również w uzyskaniu kredytu hipotecznego. Zapraszamy do kontaktu. Tel. 602143418
